stock_id,name,ticker,country,currency,sector,industry,sub_industry,beta,avg_daily_volume,side,posn_shares,cost_basis_local,market_price_local
871,equity_871,KTW,DEU,USD,Industrials,Capital Goods,Agricultural & Farm Machinery,1.501859231,352297070,LONG,37814,78.95,75.49
872,equity_872,PLS,HKG,CNY,Consumer Discretionary,Consumer Durables & Apparel,Housewares & Specialties,0.661818214,5540858,LONG,3213,1035.59,988.27
873,equity_873,YYO,CHN,CNY,Consumer Discretionary,Automobiles & Components,Auto Parts & Equipment,1.319391753,6875,SHORT,-839,1191.65,1168.61
874,equity_874,QIJ,RUS,USD,Consumer Staples,Household & Personal Products,Household Products,0.917071053,1892862,LONG,145562,80.6,79.87
875,equity_875,JLI,FRA,EUR,Consumer Discretionary,Retailing,Internet Retail,0.729821231,4889189,LONG,3671,145.48,145.69
876,equity_876,KCI,GBR,USD,Information Technology,Technology Hardware & Equipment,Technology Hardware Storage & Peripherals,2.843484886,4433174,LONG,501,167.46,160.77
877,equity_877,BNP,FIN,EUR,Consumer Discretionary,Retailing,Homefurnishing Retail,0.89071035,223431646,SHORT,-22486,64.21,59.96
878,equity_878,NQP,ITA,EUR,Industrials,Transportation,Marine,1.194951736,2857128,SHORT,-8158,99.35,105.39
879,equity_879,RFY,RUS,USD,Financials,Real Estate,Real Estate Investment Trusts,0.580093409,52909,SHORT,-6429,27.68,28.34
880,equity_880,IMV,GBR,GBP,Consumer Discretionary,Hotels Restaurants & Leisure,Education Services,0.671379103,6389495,SHORT,-958,109.09,104.45
881,equity_881,ZVP,AUS,AUD,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,1.448466457,13433,LONG,28219,232.26,252.95
882,equity_882,ZCK,DEU,EUR,Industrials,Commercial Services & Supplies,Human Resource & Employment Services,1.238683967,11456,SHORT,-3544,97.65,87.28
883,equity_883,ITW,CAN,CAD,Financials,Real Estate,Specialized REITs,0.715691225,3147672,LONG,83714,8.3,8.62
884,equity_884,VDL,NLD,EUR,Health Care,Health Care Equipment & Services,Health Care Supplies,1.420836152,1485,SHORT,-1592,88.21,84.51
885,equity_885,ZOW,ITA,EUR,Consumer Discretionary,Retailing,Catalog Retail,1.783054138,399786,LONG,133578,13.41,13.4
886,equity_886,XQA,USA,CAD,Financials,Insurance,Multi-line Insurance,0.822702986,3414397,LONG,110139,35.55,36.47
887,equity_887,MLI,ITA,EUR,Consumer Discretionary,Retailing,Internet Retail,2.094046552,55272,LONG,6085,28.57,29.78
888,equity_888,JIG,HKG,CNY,Financials,Banks,Regional Banks,5.229255583,9169,LONG,435,328.43,320.06
889,equity_889,UET,CHN,CNY,Energy,Energy,Oil & Gas Storage & Transportation,0.7183291,6214,LONG,13150,783.76,748.54
890,equity_890,AIH,BEL,EUR,Materials,Materials,Commodity Chemicals,0.814393584,24218,LONG,852,122.78,116.04
891,equity_891,FJG,FIN,EUR,Financials,Diversified Financials,Consumer Finance,0.587903556,1614367,LONG,48599,22.17,23.94
892,equity_892,MQL,DEU,EUR,Information Technology,Software & Services,Internet Software & Services,0.44068805,250671386,LONG,29336,31.77,33.64
893,equity_893,CTB,USA,CAD,Financials,Insurance,Reinsurance,1.25989449,4035361,SHORT,-8205,78.06,77.79
894,equity_894,KPF,DEU,USD,Consumer Discretionary,Retailing,Specialty Stores,0.899421354,106088,SHORT,-9588,190.01,186.01
895,equity_895,QVC,BRA,BRL,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,1.652906638,44224,LONG,8644,561.53,615.31
896,equity_896,IZB,CAN,CAD,Consumer Discretionary,Retailing,Automotive Retail,1.165707203,240724276,SHORT,-26365,122.87,124.58
897,equity_897,VWK,USA,CAD,Industrials,Transportation,Marine,0.464915122,160462,SHORT,-9507,68.46,64.05
898,equity_898,FGY,HKG,CNY,Information Technology,Software & Services,IT Consulting & Other Services,0.589387449,1471087,SHORT,-7973,1015.83,1046.59
899,equity_899,QAZ,GRC,EUR,Materials,Materials,Gold,0.632874548,917,SHORT,-588,132.25,126.65
900,equity_900,PRT,FIN,EUR,Consumer Discretionary,Retailing,Internet Retail,0.588872701,62953829,SHORT,-7371,159.75,169.2
901,equity_901,LJN,NLD,EUR,Consumer Staples,Food & Staples Retailing,Drug Retail,1.026110488,27530974,SHORT,-3150,161.56,160.83
902,equity_902,IGL,AUS,AUD,Industrials,Commercial Services & Supplies,Commercial Printing,0.593290414,1045,LONG,2099,140.53,137.41
903,equity_903,IFF,DEU,EUR,Industrials,Commercial Services & Supplies,Data Processing Services,1.892631738,832,LONG,2278,70.97,68.09
904,equity_904,XRF,USA,USD,Financials,Insurance,Multi-line Insurance,0.714634484,53455082,SHORT,-6344,140.36,149.49
905,equity_905,APO,BRA,BRL,Materials,Materials,Silver,1.162820563,63102746,LONG,6657,75.22,70.51
906,equity_906,PJG,JPN,JPY,Industrials,Capital Goods,Heavy Electrical Equipment,1.46253689,139629260,LONG,17994,17890.92,17933.42
907,equity_907,PRS,HKG,HKD,Industrials,Commercial Services & Supplies,Diversified Commercial Services,3.031795485,15657233,SHORT,-1676,1095.81,1011.5
908,equity_908,PPN,ITA,EUR,Consumer Discretionary,Consumer Durables & Apparel,Textiles,1.249809554,22167,LONG,2306,171.17,175.11
909,equity_909,PKC,HKG,CNY,Consumer Discretionary,Media,Publishing,0.644146421,440937,LONG,14184,519.82,547.47
910,equity_910,MSD,FRA,EUR,Consumer Discretionary,Media,Movies & Entertainment,1.188874828,41364,SHORT,-5689,72.99,78.77
911,equity_911,LPD,DEU,USD,Financials,Banks,Regional Banks,0.995797022,81293799,SHORT,-8837,157.16,146.4
912,equity_912,XKY,HKG,HKD,Industrials,Commercial Services & Supplies,Environmental Services,1.615783088,28167270,LONG,2876,665.19,710.27
913,equity_913,SQA,CHE,CHF,Financials,Diversified Financials,Consumer Finance,1.27857141,3452,LONG,3366,171.96,158.36
914,equity_914,WYO,RUS,USD,Consumer Staples,Household & Personal Products,Household Products,2.379333028,50052,LONG,9180,179.98,181.91
915,equity_915,LNC,RUS,USD,Financials,Real Estate,Specialized REITs,0.858278607,2601,LONG,7155,93.7,88.46
916,equity_916,LOM,JPN,JPY,Consumer Discretionary,Retailing,Computer & Electronics Retail,0.863487872,140798,LONG,14056,15968.27,16096.68
917,equity_917,CQE,BEL,EUR,Consumer Discretionary,Media,Publishing,0.91074981,156730,SHORT,-6641,159.01,159.19
918,equity_918,ZMM,CAN,CAD,Industrials,Commercial Services & Supplies,Security & Alarm Services,1.53880154,15137,SHORT,-13162,24.26,24.65
919,equity_919,UMJ,USA,USD,Materials,Materials,Silver,1.31616069,46014,SHORT,-2514,174.16,171.47
920,equity_920,DNO,USA,CAD,Materials,Materials,Aluminum,1.0977865,8260,SHORT,-13733,26.44,29.43
921,equity_921,VRW,DEU,USD,Health Care,Health Care Equipment & Services,Health Care Services,1.178278007,552,LONG,894,60.15,64.36
922,equity_922,VJO,NLD,EUR,Financials,Banks,Diversified Banks,0.959502125,79616,SHORT,-212043,30.24,29.47
923,equity_923,SAU,AUS,AUD,Health Care,Health Care Equipment & Services,Health Care Supplies,1.538737898,1347,SHORT,-1366,240.92,234.21
924,equity_924,PXS,CHN,CNY,Consumer Discretionary,Consumer Durables & Apparel,Homebuilding,0.865464849,135052,SHORT,-14190,181.61,171.68
925,equity_925,DZO,USA,CAD,Consumer Discretionary,Automobiles & Components,Tires & Rubber,1.034970997,134083,LONG,2362,179,192.99
926,equity_926,WDN,HKG,HKD,Telecommunication Services,Telecommunication Services,Integrated Telecommunication Services,0.774385831,17711,LONG,7672,460.12,481.68
927,equity_927,VAH,HKG,HKD,Consumer Discretionary,Hotels Restaurants & Leisure,Education Services,1.590618469,1219875765,SHORT,-126087,41.86,40.36
928,equity_928,NBD,DEU,USD,Consumer Discretionary,Retailing,Apparel Retail,1.154502492,51715306,SHORT,-16742,141.11,148.98
929,equity_929,XXL,CAN,CAD,Consumer Discretionary,Media,Broadcasting & Cable TV,1.155294866,81675508,LONG,9602,72.78,74.79
930,equity_930,FBJ,GBR,USD,Financials,Insurance,Insurance Brokers,2.169229069,68653,SHORT,-134478,45.84,40.6
931,equity_931,HLR,DEU,EUR,Health Care,Health Care Equipment & Services,Managed Health Care,1.197634622,168,SHORT,-256,159.15,143.94
932,equity_932,ELX,CHN,CNY,Consumer Staples,Food & Staples Retailing,Drug Retail,1.91061956,104076,LONG,2755,259.4,277.75
933,equity_933,POH,CHE,CHF,Materials,Materials,Gold,1.388819943,490,LONG,528,125.02,129.98
934,equity_934,JFU,GRC,EUR,Consumer Discretionary,Consumer Durables & Apparel,Photographic Products,0.481711092,64845,SHORT,-10825,28.33,29.59
935,equity_935,KBV,GRC,EUR,Consumer Staples,Food Beverage & Tobacco,Brewers,1.085228034,12669,LONG,36138,24.85,24.54
936,equity_936,KDB,AUS,AUD,Information Technology,Technology Hardware & Equipment,Technology Distributors,1.480514942,44751,LONG,1343,230.11,224.3
937,equity_937,VGV,GBR,USD,Information Technology,Technology Hardware & Equipment,Electronic Components,0.692997991,16769,SHORT,-3368,173.14,181.18
938,equity_938,SSL,GBR,USD,Consumer Discretionary,Retailing,Home Improvement Retail,1.127466828,120002,SHORT,-50012,46.64,47.22
939,equity_939,WZC,BRA,BRL,Materials,Materials,Diversified Chemicals,0.660167379,189833,SHORT,-2621,215.39,208.71
940,equity_940,SDQ,AUS,AUD,Consumer Discretionary,Media,Advertising,1.306148555,425697,LONG,1454,149.84,147.04
941,equity_941,PPF,GRC,EUR,Industrials,Transportation,Airlines,0.879732936,304988,SHORT,-785,146.52,156.09
942,equity_942,LIL,CHE,CHF,Consumer Discretionary,Consumer Durables & Apparel,Consumer Electronics,1.704951018,24860,SHORT,-12673,52.62,52.37
943,equity_943,ZUV,CHN,CNY,Financials,Real Estate,Real Estate Development,0.611006082,3894802,SHORT,-9718,560.95,536.72
944,equity_944,NNT,GBR,USD,Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,1.09482634,1591264,LONG,4055,196.87,197.07
945,equity_945,HDB,ITA,EUR,Utilities,Utilities,Renewable Electricity,0.666921188,74645,SHORT,-38335,32.82,30.23
946,equity_946,JRB,FIN,EUR,Consumer Discretionary,Retailing,Catalog Retail,0.941813215,194291,LONG,41925,37.64,35.82
947,equity_947,VHQ,HKG,HKD,Consumer Discretionary,Automobiles & Components,Automobile Manufacturers,0.981622859,120834,LONG,7905,147.7,143.09
948,equity_948,JQF,HKG,CNY,Industrials,Transportation,Airport Services,1.519834363,235390,LONG,2418,959.32,1022.48
949,equity_949,UOO,FRA,EUR,Financials,Real Estate,Mortgage REITs,1.045874982,509311,LONG,43597,36.11,37.56
950,equity_950,DDI,HKG,HKD,Consumer Discretionary,Consumer Durables & Apparel,Textiles,1.392550695,1786,LONG,3182,1370.77,1289.34
951,equity_951,APY,CHE,CHF,Materials,Materials,Fertilizers & Agricultural Chemicals,0.983887909,214582,LONG,1708,173.18,189.35
952,equity_952,FLR,CHN,CNY,Information Technology,Software & Services,Systems Software,2.238892393,2350,LONG,5814,1028.63,940.32
953,equity_953,ACA,DEU,USD,Industrials,Capital Goods,Industrial Machinery,1.387480003,410164,SHORT,-760,187.96,191.11
954,equity_954,DYS,BRA,BRL,Financials,Insurance,Property & Casualty Insurance,0.57400852,28441,SHORT,-1659,597.7,558.24
955,equity_955,AYE,CAN,CAD,Consumer Discretionary,Retailing,Homefurnishing Retail,1.319372108,2659173,LONG,12234,55.59,52.47
956,equity_956,UYQ,BRA,BRL,Financials,Real Estate,Real Estate Operating Companies,0.384380953,84532863,LONG,35222,127.64,124.96
957,equity_957,ILS,JPN,JPY,Materials,Materials,Commodity Chemicals,0.739280626,608882,LONG,64,8960.94,9151.58
958,equity_958,IWF,GBR,USD,Financials,Diversified Financials,Investment Banking & Brokerage,1.925434067,231046,SHORT,-27,156.83,178.62
959,equity_959,CLX,USA,CAD,Financials,Insurance,Insurance Brokers,1.191039674,173411,SHORT,-34303,124.31,116.03
960,equity_960,TJO,JPN,JPY,Financials,Insurance,Insurance Brokers,4.063413723,22782,LONG,63109,3350.43,3352.83
961,equity_961,XQT,GBR,USD,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,1.215213053,60408757,LONG,13414,107.58,103.15
962,equity_962,GZW,HKG,CNY,Consumer Discretionary,Retailing,Internet Retail,1.178658305,46635,SHORT,-33531,399.44,381.79
963,equity_963,YWB,GRC,EUR,Materials,Materials,Commodity Chemicals,0.529336354,7506,SHORT,-8898,54.63,55.6
964,equity_964,AIQ,FIN,EUR,Information Technology,Technology Hardware & Equipment,Office Electronics,0.518494301,1117,SHORT,-1542,147.19,143.84
965,equity_965,ZYY,FIN,EUR,Information Technology,Technology Hardware & Equipment,Semiconductor Equipment,0.843458067,7016,SHORT,-594,127.93,137.18
966,equity_966,FFG,ESP,EUR,Consumer Discretionary,Media,Cable & Satellite,0.739214654,1027598,SHORT,-28340,44.74,45.29
967,equity_967,QSY,GBR,GBP,Materials,Materials,Forest Products,1.12041053,260,SHORT,-557,61.26,62.09
968,equity_968,QFY,NLD,EUR,Financials,Diversified Financials,Specialized Finance,1.046707812,35412,SHORT,-7472,57.03,53.42
969,equity_969,WGD,USA,CAD,Materials,Materials,Precious Metals & Minerals,2.97074097,17597,SHORT,-1678,139.65,139.12
970,equity_970,NIE,NLD,EUR,Consumer Discretionary,Retailing,Computer & Electronics Retail,1.286421749,180280,LONG,4786,72.96,65.47
971,equity_971,JWL,GRC,EUR,Materials,Materials,Silver,2.191138379,549,SHORT,-424,86.31,84.55
972,equity_972,GQP,DEU,USD,Materials,Materials,Diversified Chemicals,0.567478805,1690,LONG,4465,63.34,63.1
973,equity_973,HGY,RUS,USD,Consumer Staples,Food Beverage & Tobacco,Soft Drinks,1.89328514,1091822,LONG,29040,76.27,75
974,equity_974,OLC,AUS,AUD,Information Technology,Technology Hardware & Equipment,Computer Storage & Peripherals,0.688430164,3932,SHORT,-5556,72.17,73.94
975,equity_975,YAR,GRC,EUR,Consumer Discretionary,Consumer Durables & Apparel,Household Appliances,1.202073064,50640880,SHORT,-5628,148.52,141.32
976,equity_976,VAA,AUS,AUD,Industrials,Transportation,Marine,1.240417795,571915,LONG,1858,221.85,245.99
977,equity_977,ZVS,BEL,EUR,Consumer Discretionary,Retailing,Department Stores,1.475965238,2747566,SHORT,-18008,43.41,39.84
978,equity_978,HWH,GBR,GBP,Consumer Staples,Food Beverage & Tobacco,Meat Poultry & Fish,1.585349985,76991,SHORT,-64629,41.5,44.63
979,equity_979,PNX,BRA,BRL,Consumer Discretionary,Consumer Durables & Apparel,Textiles,1.250558508,152572,SHORT,-9467,613.98,610.26
980,equity_980,ELZ,FRA,EUR,Utilities,Utilities,Independent Power Producers & Energy Traders,0.616237383,9763,SHORT,-8254,143.96,149.74
981,equity_981,ROU,CAN,CAD,Industrials,Commercial Services & Supplies,Data Processing Services,0.928187412,5209,SHORT,-11565,85.79,78.17
982,equity_982,DZL,HKG,CNY,Consumer Discretionary,Retailing,Apparel Retail,0.571641107,444196992,LONG,47052,320.37,311.52
983,equity_983,KSC,FRA,EUR,Health Care,Health Care Equipment & Services,Health Care Technology,1.621549814,71514,SHORT,-906,116.86,116.74
984,equity_984,GQI,HKG,CNY,Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,0.865832924,1668339,LONG,20213,351.68,360.4
985,equity_985,RRS,FRA,EUR,Industrials,Capital Goods,Agricultural & Farm Machinery,0.721416067,14634,SHORT,-4197,90.03,90.58
986,equity_986,QOJ,USA,CAD,Industrials,Transportation,Airport Services,1.963755006,2555183,SHORT,-41598,38.15,41.57
987,equity_987,HFL,RUS,USD,Consumer Discretionary,Hotels Restaurants & Leisure,Casinos & Gaming,0.690993037,470024,LONG,18463,20.4,22.39
988,equity_988,MQC,JPN,JPY,Materials,Materials,Construction Materials,2.328614304,668448,SHORT,-2068,18733.39,20010.36
989,equity_989,EQX,BEL,EUR,Industrials,Transportation,Airport Services,0.966722553,2966,LONG,3392,56.01,60.81
990,equity_990,JZY,HKG,CNY,Consumer Discretionary,Retailing,Department Stores,2.068951182,362284,LONG,15110,1180.39,1244.16
991,equity_991,PXJ,CAN,CAD,Financials,Real Estate,Specialized REITs,0.513173593,15840,SHORT,-211,187.42,183.26
992,equity_992,KHV,FIN,EUR,Health Care,Health Care Equipment & Services,Health Care Facilities,0.91188554,179285,SHORT,-458,49.68,47.24
993,equity_993,KOB,AUS,AUD,Information Technology,Technology Hardware & Equipment,Electronic Components,0.532422713,145089,LONG,561,57.19,58.31
994,equity_994,HUQ,ESP,EUR,Energy,Energy,Oil & Gas Refining Marketing & Transportation,1.588104554,15246764,LONG,5617,76.09,72.39
995,equity_995,EXQ,HKG,CNY,Industrials,Transportation,Marine Ports & Services,0.512000579,3607,SHORT,-3777,661.17,648.52
996,equity_996,GSH,ITA,EUR,Information Technology,Technology Hardware & Equipment,Communications Equipment,0.747188538,149230,LONG,10844,40.04,40.79
997,equity_997,ERP,DEU,EUR,Financials,Real Estate,Mortgage REITs,1.892330789,25612140,SHORT,-6838,162.26,162.78
998,equity_998,XSP,ESP,EUR,Financials,Real Estate,Industrial REITs,1.636735901,6577,SHORT,-12591,147.2,143.06
999,equity_999,ICM,AUS,AUD,Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,0.974090687,3706761,LONG,15718,76.44,68.14
1000,equity_1000,TZU,RUS,USD,Consumer Staples,Household & Personal Products,Personal Products,1.4382055,155236,SHORT,-2686,80.29,84.08
1001,equity_1001,ROD,CHE,CHF,Financials,Diversified Financials,Consumer Finance,1.315000634,63743,LONG,30528,99.11,105
1002,equity_1002,PIK,RUS,USD,Consumer Discretionary,Retailing,Department Stores,1.572968326,58130,LONG,3478,155.24,146.16
1003,equity_1003,ZXE,CAN,CAD,Financials,Diversified Financials,Specialized Finance,0.539902858,133074,SHORT,-73299,39.18,39.88
1004,equity_1004,YZX,HKG,HKD,Materials,Materials,Construction Materials,0.652411055,777906,SHORT,-574,1106.25,1119.9
1005,equity_1005,MDM,GRC,EUR,Financials,Real Estate,Real Estate Operating Companies,1.509998078,432576,LONG,65697,39.72,42.3
1006,equity_1006,REJ,RUS,USD,Consumer Staples,Food Beverage & Tobacco,Packaged Foods & Meats,1.613979319,102115,LONG,21183,49.14,47.87
1007,equity_1007,YVU,HKG,HKD,Consumer Discretionary,Consumer Durables & Apparel,Footwear,0.595371811,226327,LONG,22411,379.8,378.22
1008,equity_1008,NAR,NLD,EUR,Financials,Diversified Financials,Asset Management & Custody Banks,0.965830894,39766,LONG,14872,145.21,137.52
1009,equity_1009,ZTI,BRA,BRL,Industrials,Capital Goods,Electrical Components & Equipment,1.108890821,15264,LONG,43418,109.34,103.1
1010,equity_1010,JQZ,FRA,EUR,Industrials,Capital Goods,Heavy Electrical Equipment,0.583766775,63844,SHORT,-29637,52.28,55.12
1011,equity_1011,ESE,NLD,EUR,Financials,Real Estate,Office REITs,0.878102406,12070335,SHORT,-1408,104.76,99.22
1012,equity_1012,NET,FRA,EUR,Consumer Discretionary,Retailing,General Merchandise Stores,0.841063729,7935246,SHORT,-28218,126.54,129.98
1013,equity_1013,WQZ,HKG,CNY,Consumer Discretionary,Hotels Restaurants & Leisure,Specialized Consumer Services,0.763445875,1009,LONG,1655,789.79,835.41
1014,equity_1014,CVW,BRA,BRL,Financials,Real Estate,Office REITs,0.682243993,2137696265,SHORT,-238012,32.08,31.72
1015,equity_1015,TNY,GRC,EUR,Consumer Staples,Food & Staples Retailing,Drug Retail,0.681519079,12917266,LONG,1389,97.31,94.54
1016,equity_1016,ZEG,DEU,EUR,Financials,Diversified Financials,Other Diversified Financial Services,0.74454346,8692,LONG,11839,96.57,99.23
1017,equity_1017,WYY,GRC,EUR,Industrials,Commercial Services & Supplies,Employment Services,1.142756802,5289,SHORT,-669,61.22,59.03
1018,equity_1018,RRL,USA,CAD,Industrials,Capital Goods,Industrial Machinery,2.418367883,2764395,LONG,2860,27.75,27.24
1019,equity_1019,FEW,HKG,CNY,Energy,Energy,Oil & Gas Equipment & Services,1.840327021,8366395,SHORT,-8320,381.76,394.38
1020,equity_1020,OMH,ITA,EUR,Industrials,Commercial Services & Supplies,Diversified Support Services,1.220441905,34432340,LONG,3604,71.61,68.59
1021,equity_1021,NSY,NLD,EUR,Financials,Real Estate,Real Estate Management & Development,0.564621507,4513,SHORT,-4570,150.05,161.51
1022,equity_1022,GKG,CHE,CHF,Industrials,Transportation,Airlines,0.704392617,204646,LONG,3381,177.71,189.86
